Component,Arxiu,Tag,Linia,Chivatos,Num Fills,Atributs Extra,Classes CSS
Archive.jsx,src/pages/features/Archive.jsx,br,199,FANTASMA_BUIT,0,,
Archive.jsx,src/pages/features/Archive.jsx,span,200,OK,1,,text-gray-700
Archive.jsx,src/pages/features/Archive.jsx,div,207,OK,5,role aria-label,flex-1 flex flex-col bg-black
Archive.jsx,src/pages/features/Archive.jsx,div,208,OK,5,role aria-label,h-20 flex items-center justify-between px-6 border-b border-gray-900 bg-black/80 backdrop-blur sticky top-0 z-30
Archive.jsx,src/pages/features/Archive.jsx,div,209,OK,5,,flex-1 max-w-2xl relative
Archive.jsx,src/pages/features/Archive.jsx,Search,210,OK,0,size,absolute left-4 top-1/2 -translate-y-1/2 text-gray-500
Archive.jsx,src/pages/features/Archive.jsx,input,211,OK,0,type placeholder value onChange,w-full bg-gray-900 border-none text-white text-sm font-bold pl-12 pr-4 py-3 focus:ring-1 focus:ring-white transition-all rounded-none
Archive.jsx,src/pages/features/Archive.jsx,div,220,OK,7,,flex items-center gap-2 ml-4
Archive.jsx,src/pages/features/Archive.jsx,button,221,OK,3,onClick,[Dinàmic]
Archive.jsx,src/pages/features/Archive.jsx,LayoutGrid,225,OK,0,size,
Archive.jsx,src/pages/features/Archive.jsx,button,227,OK,3,onClick,[Dinàmic]
Archive.jsx,src/pages/features/Archive.jsx,List,231,OK,0,size,
Archive.jsx,src/pages/features/Archive.jsx,button,233,CSS_EXCESSIU,3,,ml-4 bg-white text-black px-4 py-2.5 text-[10px] font-black uppercase tracking-widest flex items-center gap-2 border border-white hover:bg-transparent hover:text-white transition-all
Archive.jsx,src/pages/features/Archive.jsx,Plus,234,OK,0,size,
Archive.jsx,src/pages/features/Archive.jsx,div,240,OK,3,ref,flex-1 overflow-y-auto
Archive.jsx,src/pages/features/Archive.jsx,UniversalGridWrapper,241,OK,3,viewMode,
Archive.jsx,src/pages/features/Archive.jsx,UniversalGridRow,242,OK,3,viewMode columnCount,pt-6
Archive.jsx,src/pages/features/Archive.jsx,div,245,OK,3,key,flex-isolated w-full h-full min-w-0 min-h-0
Archive.jsx,src/pages/features/Archive.jsx,UniversalCard,246,OK,0,item viewMode variant title subtitle image excerpt onNavigate,
Archive.jsx,src/pages/features/Archive.jsx,div,259,OK,5,,col-span-full h-96 flex flex-col items-center justify-center text-gray-700 bg-gray-900/20 border-2 border-dashed border-gray-900
Archive.jsx,src/pages/features/Archive.jsx,Box,260,OK,0,size strokeWidth,mb-4 opacity-20
Archive.jsx,src/pages/features/Archive.jsx,p,261,OK,1,,text-xs font-black uppercase tracking-widest opacity-40
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,99,OK,25,,subsidies-page animate-in
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,101,OK,7,role aria-label,sub-header glass-premium
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,102,OK,3,onClick,btn-back
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,ArrowLeft,103,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,105,OK,5,,title-group
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h1,106,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,107,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,109,OK,5,,badge-identity
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Shield,110,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,110,WRAPPER_INUTIL,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,115,OK,5,,search-controls glass-premium
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,116,OK,5,,search-input-wrapper
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Search,117,OK,0,size,search-icon
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,input,118,OK,0,type placeholder value onChange,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,125,OK,5,,filter-group
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Filter,126,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,select,127,OK,3,value onChange,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,option,129,OK,1,key value,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,section,136,OK,5,,prompts-library-section glass-premium animate-in
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,137,OK,5,role aria-label,section-header
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,138,OK,5,,title-area
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Sparkles,139,OK,0,size,text-accent
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h3,140,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,142,OK,3,onClick,btn-notes-link
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,FileText,143,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,146,OK,5,,prompts-scroll
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,147,A11Y_CLICK_SENSE_ROLE,7,onClick,prompt-card mini-bento
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,148,OK,5,,prompt-header
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,149,OK,1,,platform-tag
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,150,OK,1,,category-tag
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h4,152,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,153,OK,1,,prompt-preview
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,155,OK,7,,prompt-card mini-bento disabled
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,156,OK,5,,prompt-header
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,157,OK,1,,platform-tag
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,158,OK,1,,category-tag
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h4,160,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,161,OK,1,,prompt-preview
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,167,OK,3,role aria-label,sub-grid
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,article,169,OK,7,key,sub-card glass-premium animate-in
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,170,OK,5,role aria-label,card-header
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,171,OK,1,,[Dinàmic]
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,span,172,OK,1,,sector-tag
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,175,OK,9,,card-body
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h3,176,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,177,OK,1,,amount-highlight
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,178,OK,1,,description
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,180,OK,5,,deadline-info
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,strong,181,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,185,OK,5,,card-actions
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,186,OK,3,onClick,btn-iaia-ask
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Bot,187,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,a,189,OK,3,href target rel,btn-official
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,ExternalLink,190,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,199,A11Y_CLICK_SENSE_ROLE,3,onClick,modal-overlay
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,200,A11Y_CLICK_SENSE_ROLE,5,onClick,modal-content glass-premium animate-in
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,201,OK,7,role aria-label,modal-header
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Bot,202,OK,0,,text-iaia
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h2,203,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,204,OK,1,onClick,btn-close
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,207,OK,3,,modal-body
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,208,OK,5,,loading-iaia
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Sparkles,209,OK,0,,animate-spin
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,210,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,217,A11Y_CLICK_SENSE_ROLE,3,onClick,advice-modal-overlay animate-in
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,218,A11Y_CLICK_SENSE_ROLE,7,onClick,advice-modal glass-premium shadow-2xl
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,219,OK,5,role aria-label,advice-header
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,220,OK,5,,header-main
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Bot,221,OK,0,size,text-accent animate-pulse
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,222,OK,5,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h2,223,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,224,OK,2,,subtitle
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,227,OK,1,onClick,close-btn
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,ArrowLeft,227,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,230,OK,7,,advice-body scrollbar-hide
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,231,OK,3,,advice-box shadow-inner
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,232,OK,3,,advice-content whitespace-pre-wrap
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,238,OK,5,,advice-link-highlight glass-premium
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,239,OK,5,,link-info
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,ExternalLink,240,OK,0,size,text-accent
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,241,OK,5,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h4,242,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,p,243,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,a,246,OK,1,href target rel,master-button-canonic
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,257,OK,5,,export-section
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,h4,258,OK,1,,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,div,259,OK,5,,export-grid
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,260,OK,3,onClick,btn-view-doc master-button-canonic bg-accent-orange text-black font-black
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,FileText,312,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,315,OK,3,onClick,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,Sparkles,316,OK,0,size,
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,footer,322,OK,3,,advice-footer
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,button,323,OK,1,onClick,done-btn
BuscadorAjudes.jsx,src/pages/features/BuscadorAjudes.jsx,DocumentViewer,330,OK,0,document onClose onSave,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,23,OK,3,,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,26,OK,1,key,bg-[var(--theme-accent-primary)] text-white dark:bg-yellow-500 dark:text-black font-bold px-0.5 rounded-sm
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,27,OK,1,key,
CercaPage.jsx,src/pages/features/CercaPage.jsx,Sparkles,151,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,Users,152,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,MapPin,153,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,Sparkles,154,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,Building,155,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,Link2,156,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,163,OK,9,,search-discover-page min-h-screen bg-theme-bg flex flex-col
CercaPage.jsx,src/pages/features/CercaPage.jsx,SEO,164,OK,0,title description keywords,
CercaPage.jsx,src/pages/features/CercaPage.jsx,SearchNavBar,170,OK,0,query setQuery placeholder onClear customIcon inputRef,
CercaPage.jsx,src/pages/features/CercaPage.jsx,Search,175,OK,0,size,text-[var(--theme-accent-primary)]
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,179,OK,3,,filter-chips-container w-full overflow-x-auto no-scrollbar border-b border-[var(--theme-border)] bg-theme-bg sticky top-[60px] z-20 shadow-sm
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,180,OK,3,,flex px-4 py-3 gap-2 min-w-full justify-start sm:justify-center w-max mx-auto
CercaPage.jsx,src/pages/features/CercaPage.jsx,button,183,OK,5,onClick,[Dinàmic]
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,190,OK,0,,w-[2px] h-6 bg-[var(--theme-border)] mx-1 self-center opacity-50 shrink-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,196,OK,7,,search-content pt-4 flex-1 w-full max-w-4xl mx-auto px-4 pb-20
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,198,OK,5,,search-loading flex flex-col items-center justify-center p-12 text-theme-muted
CercaPage.jsx,src/pages/features/CercaPage.jsx,Loader2,199,OK,0,size,animate-spin mb-4
CercaPage.jsx,src/pages/features/CercaPage.jsx,p,200,OK,1,,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,206,OK,3,,intent-router-suggestion animate-in fade-in slide-in-from-top-4 mb-4
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,208,A11Y_CLICK_SENSE_ROLE | CSS_EXCESSIU,7,onClick,universal-card bg-gradient-to-r from-orange-50 to-orange-100 dark:from-orange-900/30 dark:to-orange-800/30 border border-orange-200 dark:border-orange-800 p-4 rounded-3xl flex items-center gap-4 cursor-pointer hover:shadow-md transition-shadow
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,209,OK,3,,w-12 h-12 rounded-full bg-orange-500/20 flex items-center justify-center shrink-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,Sparkles,210,OK,0,size,text-orange-600 dark:text-orange-400
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,212,OK,5,,flex-1
CercaPage.jsx,src/pages/features/CercaPage.jsx,h4,213,OK,1,,font-bold text-orange-900 dark:text-orange-100
CercaPage.jsx,src/pages/features/CercaPage.jsx,p,214,OK,1,,text-sm text-orange-800 dark:text-orange-300
CercaPage.jsx,src/pages/features/CercaPage.jsx,ChevronRight,216,OK,0,,text-orange-500
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,219,A11Y_CLICK_SENSE_ROLE | CSS_EXCESSIU,7,onClick,universal-card bg-gradient-to-r from-blue-50 to-blue-100 dark:from-blue-900/30 dark:to-blue-800/30 border border-blue-200 dark:border-blue-800 p-4 rounded-3xl flex items-center gap-4 cursor-pointer hover:shadow-md transition-shadow
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,220,OK,3,,w-12 h-12 rounded-full bg-blue-500/20 flex items-center justify-center shrink-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,Sparkles,221,OK,0,size,text-blue-600 dark:text-blue-400
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,223,OK,5,,flex-1
CercaPage.jsx,src/pages/features/CercaPage.jsx,h4,224,OK,1,,font-bold text-blue-900 dark:text-blue-100
CercaPage.jsx,src/pages/features/CercaPage.jsx,p,225,OK,1,,text-sm text-blue-800 dark:text-blue-300
CercaPage.jsx,src/pages/features/CercaPage.jsx,ChevronRight,227,OK,0,,text-blue-500
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,230,A11Y_CLICK_SENSE_ROLE | CSS_EXCESSIU,7,onClick,universal-card bg-gradient-to-r from-emerald-50 to-emerald-100 dark:from-emerald-900/30 dark:to-emerald-800/30 border border-emerald-200 dark:border-emerald-800 p-4 rounded-3xl flex items-center gap-4 cursor-pointer hover:shadow-md transition-shadow
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,231,OK,3,,w-12 h-12 rounded-full bg-emerald-500/20 flex items-center justify-center shrink-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,Sparkles,232,OK,0,size,text-emerald-600 dark:text-emerald-400
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,234,OK,5,,flex-1
CercaPage.jsx,src/pages/features/CercaPage.jsx,h4,235,OK,1,,font-bold text-emerald-900 dark:text-emerald-100
CercaPage.jsx,src/pages/features/CercaPage.jsx,p,236,OK,1,,text-sm text-emerald-800 dark:text-emerald-300
CercaPage.jsx,src/pages/features/CercaPage.jsx,ChevronRight,238,OK,0,,text-emerald-500
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,246,OK,5,,semantic-insight-card bg-theme-panel rounded-[32px] p-5 shadow-sm border border-[var(--theme-border)] mb-6 animate-in fade-in slide-in-from-bottom-4
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,247,OK,5,,flex items-center gap-3 mb-3
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,248,OK,3,,w-10 h-10 rounded-full overflow-hidden shrink-0 border-2 border-yellow-400 shadow-[0_0_10px_rgba(250;204;21;0.5)]
CercaPage.jsx,src/pages/features/CercaPage.jsx,img,249,OK,0,src alt,w-full h-full object-cover
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,251,OK,5,,flex-1
CercaPage.jsx,src/pages/features/CercaPage.jsx,h4,252,OK,1,,font-black text-theme-text text-sm uppercase tracking-wide
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,253,OK,1,,text-[10px] bg-yellow-100 text-yellow-800 dark:bg-yellow-900/50 dark:text-yellow-400 font-bold px-2 py-0.5 rounded-full inline-block mt-0.5
CercaPage.jsx,src/pages/features/CercaPage.jsx,p,256,OK,3,,text-[15px] leading-relaxed text-theme-text italic font-medium
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,262,OK,3,,search-results-container flex flex-col gap-6
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,273,A11Y_CLICK_SENSE_ROLE,5,onClick,bg-theme-card rounded-[24px] p-3 flex items-center gap-4 active:scale-[0.98] transition-transform select-none cursor-pointer shadow-sm hover:shadow-md border border-[var(--theme-border)]
CercaPage.jsx,src/pages/features/CercaPage.jsx,Avatar,274,OK,0,src role name size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,275,OK,5,,flex flex-col flex-1 min-w-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,276,OK,1,,text-[17px] font-bold text-theme-text truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,276,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,277,OK,3,,text-[14px] text-theme-muted font-medium truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,277,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,277,OK,2,,
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,277,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,285,A11Y_CLICK_SENSE_ROLE,5,onClick,bg-theme-card rounded-[24px] p-3 flex items-center gap-4 active:scale-[0.98] transition-transform select-none cursor-pointer shadow-sm hover:shadow-md border border-[var(--theme-border)]
CercaPage.jsx,src/pages/features/CercaPage.jsx,Avatar,286,OK,0,src role name size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,287,OK,5,,flex flex-col flex-1 min-w-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,288,OK,1,,text-[17px] font-bold text-theme-text truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,288,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,289,OK,3,,text-[14px] text-theme-muted font-medium truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,289,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,289,OK,2,,
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,289,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,297,A11Y_CLICK_SENSE_ROLE,5,onClick,bg-[var(--color-terracotta)] text-white rounded-[24px] p-4 flex items-center gap-4 active:scale-[0.98] transition-transform select-none cursor-pointer shadow-sm hover:shadow-md hover:brightness-110
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,298,OK,3,,w-[48px] h-[48px] rounded-full bg-white/20 flex items-center justify-center shrink-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,Sparkles,299,OK,0,size,text-white
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,301,OK,5,,flex flex-col flex-1 min-w-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,302,OK,1,,text-[17px] font-bold text-white truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,302,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,303,OK,3,,text-[14px] text-white/80 font-medium truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,303,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,311,A11Y_CLICK_SENSE_ROLE,5,onClick,bg-theme-card rounded-[24px] p-3 flex items-center gap-4 active:scale-[0.98] transition-transform select-none cursor-pointer shadow-sm hover:shadow-md border border-[var(--theme-border)]
CercaPage.jsx,src/pages/features/CercaPage.jsx,Avatar,312,OK,0,src role name size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,313,OK,5,,flex flex-col flex-1 min-w-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,314,OK,1,,text-[17px] font-bold text-theme-text truncate
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,314,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,315,OK,3,,text-[14px] text-theme-muted font-medium truncate capitalize
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,323,A11Y_CLICK_SENSE_ROLE,5,onClick,bg-theme-panel rounded-[24px] p-4 flex items-start gap-4 active:scale-[0.98] transition-transform select-none cursor-pointer shadow-sm hover:shadow-md border border-[var(--theme-border)]
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,324,OK,3,,w-12 h-12 rounded-full bg-[var(--color-orange-vibrant)]/10 text-[var(--color-orange-vibrant)] flex items-center justify-center shrink-0
CercaPage.jsx,src/pages/features/CercaPage.jsx,Link2,325,OK,0,size,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,327,OK,5,,flex flex-col flex-1 min-w-0 pt-1
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,328,OK,1,,text-[16px] font-bold text-theme-text line-clamp-2 leading-tight mb-1
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,328,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,329,OK,1,,text-[13px] text-theme-muted font-medium line-clamp-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,HighlightText,329,OK,0,text highlight,
CercaPage.jsx,src/pages/features/CercaPage.jsx,section,341,OK,5,key,animate-in fade-in slide-in-from-bottom-4
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,342,OK,5,,flex items-center justify-between mb-3 px-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,h3,343,OK,5,,font-black text-lg text-theme-text flex items-center gap-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,span,347,OK,1,,bg-theme-surface text-theme-muted text-xs font-bold px-2.5 py-1 rounded-full
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,349,OK,3,,flex flex-col gap-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,RenderItem,351,OK,0,key item,
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,359,OK,9,,flex flex-col items-center justify-center text-center p-12 bg-theme-panel rounded-[32px] border border-[var(--theme-border)] mt-8 animate-in fade-in
CercaPage.jsx,src/pages/features/CercaPage.jsx,Search,360,OK,0,size,text-theme-muted opacity-50 mb-4
CercaPage.jsx,src/pages/features/CercaPage.jsx,h3,361,OK,1,,text-xl font-bold text-theme-text mb-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,p,362,OK,5,,text-theme-muted
CercaPage.jsx,src/pages/features/CercaPage.jsx,strong,362,OK,1,,text-theme-text
CercaPage.jsx,src/pages/features/CercaPage.jsx,button,364,OK,1,onClick,mt-6 px-6 py-2 bg-[var(--theme-accent-primary)] text-white rounded-full font-bold shadow-md hover:bg-orange-600 transition-colors
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,375,OK,5,,empty-state-suggestions mt-8 pb-12 animate-in fade-in slide-in-from-bottom-4 duration-500
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,376,OK,5,,mb-8
CercaPage.jsx,src/pages/features/CercaPage.jsx,h4,377,OK,1,,text-sm font-black text-theme-muted uppercase tracking-wider mb-4 px-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,378,OK,3,,flex flex-wrap gap-2
CercaPage.jsx,src/pages/features/CercaPage.jsx,button,380,CSS_EXCESSIU,5,key onClick,flex items-center gap-2 px-4 py-2 rounded-full bg-theme-panel border border-[var(--theme-border)] text-sm font-medium text-theme-text hover:bg-[var(--theme-surface)] hover:scale-105 transition-all shadow-sm
CercaPage.jsx,src/pages/features/CercaPage.jsx,Search,381,OK,0,size,text-theme-muted
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,388,OK,5,,grid grid-cols-1 md:grid-cols-2 gap-4
CercaPage.jsx,src/pages/features/CercaPage.jsx,button,389,OK,7,onClick,universal-card text-left p-6 flex flex-col items-center sm:flex-row sm:items-start gap-5 hover:shadow-lg transition-all group overflow-hidden relative
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,393,OK,0,,absolute inset-0 translate-x-[-100%] group-hover:animate-[shimmer_2s_infinite] bg-gradient-to-r from-transparent via-[var(--theme-text)]/5 to-transparent skew-x-12
CercaPage.jsx,src/pages/features/CercaPage.jsx,div,394,OK,3,,w-20 h-20 sm:w-24 sm:h-24 rounded-full flex-shrink-0 relative shadow-md group-hover:scale-105 transition-transform duration-500 overflow-hidden bg-theme-surface
